symbol,timestamp,strike,expiry,put_option_type,put_days_to_expiry,put_identifier,put_open_interest,put_change_in_oi,put_p_change_in_oi,put_total_traded_volume,put_nse_implied_volatility,put_price,put_price_change,put_p_price_change,put_total_buy_qty,put_total_sell_qty,put_bid_qty,put_bid_price,put_ask_qty,put_ask_price,put_spot_price,call_option_type,call_days_to_expiry,call_identifier,call_open_interest,call_change_in_oi,call_p_change_in_oi,call_total_traded_volume,call_nse_implied_volatility,call_price,call_price_change,call_p_price_change,call_total_buy_qty,call_total_sell_qty,call_bid_qty,call_bid_price,call_ask_qty,call_ask_price,call_spot_price,forward,moneyness,f_minus_k,otm_option_type,close_option,days_to_expiry,rf_rate,implied_volatility,d1,d2,delta,gamma,theta,vega,rho,vanna,charm,volga
NIFTY,2023-01-10 12:28:00,17400.0,2023-01-25 15:30:00,PE,15.12638888888889,OPTIDXNIFTY25-01-2023PE17400.00,22087.0,296,1.3583589555321005,13464,16.31,43.5,17.85,69.59064327485382,71400,39050,1900,43.5,450,43.75,17950.3,CE,15.12638888888889,OPTIDXNIFTY25-01-2023CE17400.00,656.0,2,0.3058103975535168,35,13.52,653.15,-149.85000000000002,-18.661270236612708,7350,6600,50,654.8,50,661.55,17950.3,18016.75,0.034832,616.75,PE,43.5,15.12638888888889,0.08771203083602154,0.16199918839452196,1.0726751498658,1.0396964114942207,-0.14119427512448784,0.0003763261,-4.4076,8.2011,-107.22588629521887,-0.0143505505,-2.7925,56.4592
NIFTY,2023-01-10 12:28:00,17450.0,2023-01-19 15:30:00,PE,9.126388888888888,OPTIDXNIFTY19-01-2023PE17450.00,1511.0,336,28.595744680851062,3307,16.0,24.5,10.9,80.14705882352942,51300,19950,550,24.2,650,24.35,17950.3,CE,9.126388888888888,OPTIDXNIFTY19-01-2023CE17450.00,11.0,2,22.22222222222222,3,13.95,566.3,-142.6500000000001,-20.121306156992745,8300,8250,350,549.1,350,573.1,17950.3,17991.1,0.030538,541.0999999999985,PE,24.5,9.126388888888888,0.08837971735725031,0.15957313715831095,1.2228556151734562,1.1976229667598266,-0.11044777700526788,0.0004151577,-4.6977,5.3616,-50.297198347741855,-0.0141447065,-4.5038,49.2073
NIFTY,2023-01-10 12:28:00,17450.0,2023-01-25 15:30:00,PE,15.12638888888889,OPTIDXNIFTY25-01-2023PE17450.00,1152.0,100,9.505703422053232,1170,16.16,50.6,20.950000000000003,70.6576728499157,45050,17850,1000,49.8,450,50.25,17950.3,CE,15.12638888888889,OPTIDXNIFTY25-01-2023CE17450.00,86.0,46,115.0,68,12.14,618.5,-171.5,-21.70886075949367,7300,9100,50,607.25,1500,623.05,17950.3,18016.75,0.031962,566.75,PE,50.6,15.12638888888889,0.08771203083602154,0.16105212271342445,0.9912691280982947,0.9584831871822281,-0.16019373170209034,0.0004117137,-4.7658,8.9198,-121.70641427804851,-0.014473629,-2.7983,52.6219
NIFTY,2023-01-10 12:28:00,17450.0,2023-02-23 15:30:00,PE,44.12638888888889,OPTIDXNIFTY23-02-2023PE17450.00,89.0,8,9.876543209876543,72,18.04,166.0,34.19999999999999,25.94840667678299,5050,4850,50,165.05,50,167.95,17950.3,CE,44.12638888888889,OPTIDXNIFTY23-02-2023CE17450.00,46.0,3,6.976744186046512,4,13.03,798.45,79.60000000000002,11.073241983724007,2250,4200,50,792.7,50,819.65,17950.3,18083.4,0.035655,633.4000000000015,PE,166.0,44.12638888888889,0.060763400948387954,0.16564815646442008,0.6478509376069133,0.5902553294056836,-0.25664841647372616,0.0003082558,-3.8169,20.1866,-581.1508601066938,-0.0114402107,-0.7682,46.6006
NIFTY,2023-01-10 12:28:00,17450.0,2023-01-12 15:30:00,PE,2.1263888888888887,OPTIDXNIFTY12-01-2023PE17450.00,25777.0,784,3.136878325931261,123965,20.96,3.3,0.6999999999999997,26.92307692307691,187500,95100,11900,3.3,7150,3.35,17950.3,CE,2.1263888888888887,OPTIDXNIFTY12-01-2023CE17450.00,413.0,11,2.736318407960199,28,20.53,513.0,-159.85000000000002,-23.757152411384414,50150,17150,400,516.85,400,518.2,17950.3,17965.45,0.029111,515.4500000000007,PE,3.3,2.1263888888888887,0.12957853504891245,0.20406526098272684,1.8767927274955092,1.8612171558852917,-0.030250409492373908,0.0002448112,-4.5108,0.9393,-3.1852870477845285,-0.0062480055,-10.9389,16.0794
NIFTY,2023-01-10 12:28:00,17500.0,2023-01-19 15:30:00,PE,9.126388888888888,OPTIDXNIFTY19-01-2023PE17500.00,15738.0,2571,19.526087947140578,22669,15.79,29.55,13.350000000000001,82.40740740740742,88900,56250,2200,29.4,850,29.6,17950.3,CE,9.126388888888888,OPTIDXNIFTY19-01-2023CE17500.00,411.0,116,39.32203389830509,288,14.59,517.3,-132.45000000000005,-20.384763370527136,53800,13750,50,517.35,100,519.8,17950.3,17991.1,0.027676,491.09999999999854,PE,29.55,9.126388888888888,0.08837971735725031,0.15744049607248267,1.1241504809487886,1.099255058359439,-0.130186588164485,0.0004724557,-5.2041,6.02,-59.30278235115621,-0.0147747553,-4.6401,47.2504
NIFTY,2023-01-10 12:28:00,17500.0,2023-01-12 15:30:00,PE,2.1263888888888887,OPTIDXNIFTY12-01-2023PE17500.00,106997.0,-4977,-4.444781824352082,437646,19.96,4.15,1.1500000000000004,38.33333333333335,846950,307050,21300,4.1,50,4.15,17950.3,CE,2.1263888888888887,OPTIDXNIFTY12-01-2023CE17500.00,5583.0,429,8.323632130384167,3514,24.34,469.95,-145.15000000000003,-23.597788977402054,85950,48450,50,468.9,450,469.9,17950.3,17965.45,0.02625,465.4500000000007,PE,4.15,2.1263888888888887,0.12957853504891245,0.1952295891464101,1.7690288263890377,1.7541276500127183,-0.03841552167043042,0.0003114364,-5.2522,1.1432,-4.044806773455121,-0.0074910643,-12.5469,18.1715
NIFTY,2023-01-10 12:28:00,17500.0,2023-02-23 15:30:00,PE,44.12638888888889,OPTIDXNIFTY23-02-2023PE17500.00,19819.0,160,0.8138765959611374,4178,17.61,178.8,38.75,27.668689753659404,31550,17150,50,177.9,400,179.3,17950.3,CE,44.12638888888889,OPTIDXNIFTY23-02-2023CE17500.00,1641.0,0,0.0,306,13.28,757.95,-109.89999999999998,-12.663478711758941,12400,9150,100,757.05,100,760.95,17950.3,18083.4,0.032794,583.4000000000015,PE,178.8,44.12638888888889,0.060763400948387954,0.16495838392947498,0.600433900888367,0.5430781255323596,-0.2721023419062993,0.0003188426,-3.9152,20.793,-616.4780386098818,-0.0108873345,-0.7262,41.1026
NIFTY,2023-01-10 12:28:00,17500.0,2023-03-29 15:30:00,PE,78.12638888888888,OPTIDXNIFTY29-03-2023PE17500.00,5039.0,423,9.163778162911612,1093,17.26,244.0,39.55000000000001,19.344583027635124,24050,18950,50,241.2,550,244.0,17950.3,CE,78.12638888888888,OPTIDXNIFTY29-03-2023CE17500.00,993.0,143,16.823529411764707,222,9.6,887.0,-107.75,-10.831867303342548,6900,8650,350,892.0,250,896.75,17950.3,18152.55,0.03661,652.5499999999993,PE,244.0,78.12638888888888,0.052178212450699306,0.1543542141406053,0.5483675461010491,0.4769555891860442,-0.2884798376569018,0.0002618505,-2.8477,28.507,-1173.1034213347734,-0.0104886941,-0.3631,48.304
NIFTY,2023-01-10 12:28:00,17500.0,2023-12-28 15:30:00,PE,352.12638888888887,OPTIDXNIFTY28-12-2023PE17500.00,1078.0,-4,-0.36968576709796674,62,21.48,616.0,31.0,5.299145299145299,3600,250,50,616.75,50,624.6,17950.3,CE,352.12638888888887,OPTIDXNIFTY28-12-2023CE17500.00,133.0,0,0.0,1,0.0,1730.0,-41.59999999999991,-2.3481598554978502,2000,0,50,1710.0,0,0.0,17950.3,18728.45,0.067843,1228.4500000000007,PE,616.0,352.12638888888887,0.04395720035103009,0.16286006376318155,0.5040992118141913,0.3441369800306142,-0.2943451409038544,0.0001124069,-1.4946,61.9465,-5912.369103592674,-0.007115889,-0.0471,65.9857
NIFTY,2023-01-10 12:28:00,17500.0,2023-01-25 15:30:00,PE,15.12638888888889,OPTIDXNIFTY25-01-2023PE17500.00,56203.0,290,0.5186629227549944,28000,16.06,57.8,23.5,68.5131195335277,83500,68900,400,57.65,250,57.85,17950.3,CE,15.12638888888889,OPTIDXNIFTY25-01-2023CE17500.00,6753.0,320,4.974351002642624,2132,15.24,571.65,-129.0,-18.4114750588739,34400,28950,400,571.6,50,573.5,17950.3,18016.75,0.029101,516.75,PE,57.8,15.12638888888889,0.08771203083602154,0.15920008770675612,0.9141363753326673,0.8817274596260801,-0.17966831701673236,0.0004482625,-5.0702,9.6,-136.54522313505316,-0.0144965416,-2.7687,48.6041
NIFTY,2023-01-10 12:28:00,17550.0,2023-01-19 15:30:00,PE,9.126388888888888,OPTIDXNIFTY19-01-2023PE17550.00,2856.0,962,50.79197465681098,7769,15.7,35.8,17.15,91.95710455764075,52350,22800,1700,35.0,100,35.35,17950.3,CE,9.126388888888888,OPTIDXNIFTY19-01-2023CE17550.00,29.0,0,0.0,3,14.56,480.0,-113.75,-19.157894736842103,17500,10200,50,472.5,450,480.4,17950.3,17991.1,0.024823,441.09999999999854,PE,35.8,9.126388888888888,0.08837971735725031,0.15569900056606684,1.0205632264293134,0.9959431794113779,-0.1533913662211608,0.0005338684,-5.7512,6.7273,-69.89758553243806,-0.0151261892,-4.696,43.9168
NIFTY,2023-01-10 12:28:00,17550.0,2023-01-25 15:30:00,PE,15.12638888888889,OPTIDXNIFTY25-01-2023PE17550.00,1597.0,-153,-8.742857142857142,1808,15.82,66.45,27.0,68.44106463878326,37400,10900,50,64.95,300,65.4,17950.3,CE,15.12638888888889,OPTIDXNIFTY25-01-2023CE17550.00,89.0,1,1.1363636363636365,23,15.48,541.2,-145.14999999999998,-21.148102280177746,8900,7700,50,528.85,50,535.4,17950.3,18016.75,0.026248,466.75,PE,66.45,15.12638888888889,0.08771203083602154,0.15787240893908172,0.8327788767076141,0.8006402411867152,-0.20175003393769786,0.0004853236,-5.3982,10.307,-153.39108646847444,-0.0142516943,-2.6969,43.5305
NIFTY,2023-01-10 12:28:00,17550.0,2023-02-23 15:30:00,PE,44.12638888888889,OPTIDXNIFTY23-02-2023PE17550.00,83.0,-10,-10.75268817204301,27,18.02,197.95,43.19999999999999,27.91599353796445,4650,3750,100,185.6,50,196.15,17950.3,CE,44.12638888888889,OPTIDXNIFTY23-02-2023CE17550.00,30.0,0,0.0,5,13.64,731.35,-30.549999999999955,-4.009712560703498,3700,3600,100,715.75,50,742.0,17950.3,18083.4,0.02994,533.4000000000015,PE,197.95,44.12638888888889,0.060763400948387954,0.16690258435182717,0.5449477626674042,0.48691599182686796,-0.2907510178984683,0.000325303,-4.0892,21.4643,-659.5643081075324,-0.0099592112,-0.6698,34.1242
NIFTY,2023-01-10 12:28:00,17550.0,2023-01-12 15:30:00,PE,2.1263888888888887,OPTIDXNIFTY12-01-2023PE17550.00,34428.0,611,1.806783570393589,207395,18.65,4.85,1.6999999999999997,53.96825396825397,253300,169350,3000,4.85,8900,4.9,17950.3,CE,2.1263888888888887,OPTIDXNIFTY12-01-2023CE17550.00,554.0,27,5.1233396584440225,153,21.04,415.95,-144.05,-25.723214285714285,63700,38750,450,419.0,500,420.15,17950.3,17965.45,0.023397,415.4500000000007,PE,4.85,2.1263888888888887,0.12957853504891245,0.18324624233090758,1.6797826154100701,1.6657960850423663,-0.046464720459336424,0.0003870048,-5.75,1.3335,-4.891321396740717,-0.0088399784,-13.8969,20.3619
